date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:03%20GMT	https://francokees94.wixsite.com/9692b4a8.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/9692b4a8.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:03%20GMT	https://francokees94.wixsite.com/914012ea.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/914012ea.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:03%20GMT	https://francokees94.wixsite.com/ffa0eb8f.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/ffa0eb8f.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:04%20GMT	https://francokees94.wixsite.com/fe8be6d6.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/fe8be6d6.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:04%20GMT	https://francokees94.wixsite.com/a28cca36.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/a28cca36.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:04%20GMT	https://francokees94.wixsite.com/02b07b80.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/02b07b80.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:05%20GMT	https://francokees94.wixsite.com/265e9a4a.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/265e9a4a.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:05%20GMT	https://francokees94.wixsite.com/ff342417.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/ff342417.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:05%20GMT	https://francokees94.wixsite.com/2a1582d7.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/2a1582d7.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:07	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:05%20GMT	https://francokees94.wixsite.com/eb321d93.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/eb321d93.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:07	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:06%20GMT	https://francokees94.wixsite.com/06cfef68.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/06cfef68.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:07	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:06%20GMT	https://francokees94.wixsite.com/49a18e23.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/49a18e23.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:08	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:06%20GMT	https://francokees94.wixsite.com/2467b183.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/2467b183.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:08	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:07%20GMT	https://francokees94.wixsite.com/f9fd7cbe.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/f9fd7cbe.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:08	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:07%20GMT	https://francokees94.wixsite.com/e142d0f4.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/e142d0f4.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:09	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:07%20GMT	https://francokees94.wixsite.com/96a73741.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/96a73741.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:09	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:08%20GMT	https://francokees94.wixsite.com/4c758e80.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/4c758e80.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:09	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:08%20GMT	https://francokees94.wixsite.com/44b62fdc.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/44b62fdc.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:10	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:08%20GMT	https://francokees94.wixsite.com/7f8c7c3e.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/7f8c7c3e.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:10	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:09%20GMT	https://francokees94.wixsite.com/fbbc0ea4.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/fbbc0ea4.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:10	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:09%20GMT	https://francokees94.wixsite.com/5d29307d.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/5d29307d.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:09%20GMT	https://francokees94.wixsite.com/85af43ab.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/85af43ab.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:09%20GMT	https://francokees94.wixsite.com/7010eb60.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/7010eb60.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:11	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:10%20GMT	https://francokees94.wixsite.com/566bec70.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/566bec70.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:10%20GMT	https://francokees94.wixsite.com/fc40122e.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/fc40122e.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:10%20GMT	https://francokees94.wixsite.com/45242c23.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/45242c23.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:11%20GMT	https://francokees94.wixsite.com/0efca64c.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/0efca64c.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:12	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:11%20GMT	https://francokees94.wixsite.com/42ccdc69.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/42ccdc69.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:11%20GMT	https://francokees94.wixsite.com/4ea3b970.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/4ea3b970.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:12%20GMT	https://francokees94.wixsite.com/0ee85551.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/0ee85551.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:13	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:12%20GMT	https://francokees94.wixsite.com/085f85ee.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/085f85ee.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:12%20GMT	https://francokees94.wixsite.com/fc21aae5.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/fc21aae5.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:12%20GMT	https://francokees94.wixsite.com/641eb53d.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/641eb53d.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:13%20GMT	https://francokees94.wixsite.com/cabcae51.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/cabcae51.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:14	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:13%20GMT	https://francokees94.wixsite.com/b66c178d.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/b66c178d.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:13%20GMT	https://francokees94.wixsite.com/c7fdedca.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/c7fdedca.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:14%20GMT	https://francokees94.wixsite.com/ce9dcea4.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/ce9dcea4.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:14%20GMT	https://francokees94.wixsite.com/bc497b45.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/bc497b45.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:15	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:14%20GMT	https://francokees94.wixsite.com/2acb415c.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/2acb415c.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:16	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:14%20GMT	https://francokees94.wixsite.com/7d6cd51b.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/7d6cd51b.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:16	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:15%20GMT	https://francokees94.wixsite.com/16e57088.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/16e57088.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:16	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:15%20GMT	https://francokees94.wixsite.com/0a1c073a.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/0a1c073a.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:17	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:15%20GMT	https://francokees94.wixsite.com/1ac8fc0f.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/1ac8fc0f.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:17	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:16%20GMT	https://francokees94.wixsite.com/e5d84163.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/e5d84163.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:17	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:16%20GMT	https://francokees94.wixsite.com/d5f023bb.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/d5f023bb.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:17	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:16%20GMT	https://francokees94.wixsite.com/d820de38.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/d820de38.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:16%20GMT	https://francokees94.wixsite.com/012dc85e.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/012dc85e.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:17%20GMT	https://francokees94.wixsite.com/9d29a199.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/9d29a199.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:17%20GMT	https://francokees94.wixsite.com/381ee71b.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/381ee71b.min.css	(from https://francokees94.wixsite.com/portfolio)
17:13:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2020:13:17%20GMT	https://francokees94.wixsite.com/bf413556.min.css	C:/Users/etzio/Desktop/website/a/francokees94.wixsite.com/bf413556.min.css	(from https://francokees94.wixsite.com/portfolio)
