date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:24:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:50%20GMT	https://francokees94.wixsite.com/4ea3b970.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/4ea3b970.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:51%20GMT	https://francokees94.wixsite.com/0ee85551.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/0ee85551.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:51%20GMT	https://francokees94.wixsite.com/085f85ee.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/085f85ee.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:51%20GMT	https://francokees94.wixsite.com/fc21aae5.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/fc21aae5.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:52	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:51%20GMT	https://francokees94.wixsite.com/641eb53d.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/641eb53d.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:52	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:52%20GMT	https://francokees94.wixsite.com/cabcae51.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/cabcae51.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:52	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:52%20GMT	https://francokees94.wixsite.com/b66c178d.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/b66c178d.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:52%20GMT	https://francokees94.wixsite.com/c7fdedca.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/c7fdedca.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:53%20GMT	https://francokees94.wixsite.com/ce9dcea4.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/ce9dcea4.min.css	(from https://francokees94.wixsite.com/portfolio)
00:24:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Dec%202021%2003:24:53%20GMT	https://francokees94.wixsite.com/bc497b45.min.css	C:/Users/etzio/Desktop/website/Portfolio/francokees94.wixsite.com/bc497b45.min.css	(from https://francokees94.wixsite.com/portfolio)
